prc114|Nakadepende po talaga sa layo ng inyong address ang babayaran sa courier.
prc115|Kapag tinotal po natin kasama yung discount, pumatak po ng two thousand.
prc116|We can provide a detailed breakdown so you can check every single item.
prc117|Pwede po nating alisin yung add-ons kung gusto niyo makatipid nang kaunti.
prc118|Hindi na po kami naniningil ng extra para sa mga simpleng alterations.
prc119|The discount coupon will expire exactly at midnight on friday.
prc120|Bale twenty pesos lang naman po ang nadagdag kaya hindi masyadong mabigat.
prc121|Iche-check ko muna kung magkano na ang inabot ng pinagsama-samang order niyo.
prc122|Your total bill comes out to exactly seven thousand eight hundred pesos.
prc123|Ang puhunan lang po namin diyan ay halos kalahati ng bentahan ngayon.
prc124|Pag lumampas po kayo sa oras, may panibagong charge na po tayo.
prc125|We calculate the shipping based on the volumetric weight of the box.
prc126|Nakuha niyo po iyan sa mas murang halaga dahil sa promo nung nakaraang lingo.
prc127|Bukod po doon sa item, magbabayad din po kayo para sa mismong box.
prc128|Please refer to the second page of the quote for the pricing terms.
prc129|Kapag binawasan po natin ng dalawang piraso, mas bababa po ang total ninyo.
prc130|Ang nakalista po rito na bayarin ay three hundred sixty pesos.
prc131|The promotional price is strictly limited to one purchase per customer today.
prc132|Ise-send ko po yung official quotation sa email ninyo pagkatapos ng tawag.
prc133|Hahatiin po natin sa dalawang hulog ang inyong kabuuang bayarin.
prc134|We highly recommend buying the set instead of getting individual pieces.
prc135|Wala na po tayong magagawa sa presyo kasi system generated na po iyan.
prc136|Bawat isang metro po ng tela ay nagkakahalaga ng ninety pesos.
prc137|For a more accurate estimate, I need to know the specific model first.
prc138|Titignan ko lang kung tama ba ang nai-punch ko na halaga sa inyo.
prc139|Mula po ngayon, nagtaas na po ng sampung piso ang presyo ng supplier.
prc140|We are currently updating our price list to reflect the new seasonal rates.
prc141|Isasama ko na po sa invoice yung hiningi ninyong libreng paper bag.
prc142|Naka-indicate po rito na nabayaran niyo na yung downpayment na one thousand.
prc143|The remaining balance must be cleared before we release the final product.
prc144|Ang computation po nito ay base sa dami ng kinuha ninyong produkto kanina.
prc145|Kapag inalis ko po ito, magiging three thousand na lang ang babayaran niyo.
prc146|We have a standard pricing matrix that applies to all our provincial distributors.
prc147|Ilalagay ko po bilang discount yung naipon ninyong points sa inyong loyalty card.
prc148|Babawasan ko na lang po ng bente pesos dahil medyo matagal po kayong naghintay.
prc149|Please note that prices are subject to change without prior notice next month.
prc150|Pumatak po ng four thousand, kasama na po yung delivery at taxes.
prd001|Pasensya na po, naubos na po kasi yung item kahapon.
prd002|I am so sorry, but that exact model is currently out of stock.
prd003|Sorry po talaga, out of stock na yung kulay na gusto niyo.
prd004|Naku, ubos na po ang medium natin para diyan sa damit.
prd005|We apologize, but the shipment for that product got delayed.
prd006|Pasensya na ha, huling piraso na pala yung nabenta kaninang umaga.
prd007|Sorry po, pero next week pa po ang dating ng bagong stocks.
prd008|I apologize, we do not have any large sizes left today.
prd009|Naku, pasensya na po at wala na tayong stock sa bodega.
prd010|Sorry talaga, sold out na po ang promo item na iyan.
prd011|Paumanhin po, hindi pa po kami nakakapag-restock ng variant na iyon.
prd012|Unfortunately, that specific design is no longer available in our inventory.
prd013|Naku po, ubos na ubos na po talaga yung best seller natin.
prd014|Sorry for the inconvenience, but we discontinued that item last month.
prd015|Pasensya na, medyo matagal pa bago mag-restock niyan sa supplier.
prd016|I am afraid we ran out of the black ones earlier today.
prd017|Sorry po, puro small na lang ang natira sa inventory namin.
prd018|Naku, pasensya na po, out of stock na yung hinahanap ninyo.
prd019|Paumanhin po, pero matagal pa po ang susunod na dating ng materyales.
prd020|We deeply apologize, but that item is completely sold out right now.
prd021|Yes po! Available pa yung item at ready for shipping na.
prd022|Good news, we just received a new delivery of that exact product!
prd023|Opo, meron pa po tayong tatlong piraso na natitira sa store.
prd024|Yes! Kasya po diyan ang malaking size, maganda po ang fit niyan.
prd025|Perfect choice! That item is one of our best sellers this week.
prd026|Oo naman po, sobrang ganda ng quality ng materyales na ginamit diyan.
prd027|Available po ang red and blue, ano pong kulay ang gusto ninyo?
prd028|We have plenty of stock available for that specific variant today!
prd029|Yes po, sakto dahil kakadating lang ng mga bagong stocks natin kanina.
prd030|Definitely! The new version has much better features than the old one.
prd031|Tamang-tama po, naka-sale din po yung item na napili ninyo ngayon.
prd032|Opo, meron po tayong stock niyan kaya pwede niyo nang ma-order.
prd033|Great news! We still have a few pieces left in the stockroom.
prd034|Yes po, bagay na bagay po sa inyo yung kulay na iyon.
prd035|We can certainly set aside one piece for you right now!
prd036|Sakto po ang dating ninyo, nag-restock po kami kaninang umaga lang.
prd037|Opo, sikat na sikat po ang produktong iyan sa aming mga mamimili.
prd038|Absolutely! The fabric is very soft and comfortable for daily wear.
prd039|Yes po, available ang lahat ng sizes mula small hanggang extra large.
prd040|We are fully stocked, so you can order as many as you want!
prd041|Iche-check ko muna sa likod, wag kayong mag-alala, baka meron pa.
prd042|Let me double check the backroom for you, just to be absolutely sure.
prd043|Hahanapan ko po kayo ng magandang alternative kung sakaling wala na ito.
prd044|Wag po kayong mag-alala, magkakaroon po ulit tayo niyan bukas ng hapon.
prd045|I will make sure to reserve the next available unit just for you.
prd046|Ang pinagkaiba lang po nila ay yung size at yung kulay.
prd047|The premium version includes additional accessories inside the box.
prd048|Pwede po nating palitan ng ibang kulay kung okay lang sa inyo.
prd049|Mas malaki po ng kaunti yung bagong model kumpara sa luma.
prd050|Let me check the inventory system to see the exact quantity left.
prd051|Yung medium po natin ay kasya sa mga may waistline na thirty.
prd052|Dalawang variants po ang available, isang matte tapos isang glossy ang finish.
prd053|The item comes with a complete set of attachments and a manual.
prd054|Titignan ko muna sa bodega kung may natitira pa tayong malalaking sizes.
prd055|Mas mabigat po yung isang item kasi yari po iyon sa bakal.
prd056|We only have the standard size left in our current display area.
prd057|Kung gusto niyo po, itong kabilang brand na lang ang kunin ninyo.
prd058|Pareho lang po sila ng features, nagkaiba lang talaga sa brand name.
prd059|The blue one is slightly larger than the black variant you selected.
prd060|May on stock po tayo ngayon, pero tatlong piraso na lang ang natitira.
prd061|Iche-check ko lang saglit kung dumating na yung delivery mula sa supplier.
prd062|Limitado na lang po ang dami ng produkto natin sa ngayon.
prd063|Our records show that we have exactly five pieces remaining in stock.
prd064|Kadalasan po ay next week pa magre-restock ng mga ubos na items.
prd065|Wala na pong large, pero may extra large pa po tayong nakatago.
prd066|Both items perform very well, but they have different target audiences.
prd067|Gusto niyo po bang subukan yung ibang variant na available sa atin?
prd068|Medyo manipis po ang tela nito kumpara doon sa unang tinanong ninyo.
prd069|Please give me a moment to manually inspect the items on the shelf.
prd070|Para po sa produktong ito, kailangan po natin ng pre-order ng dalawang araw.
prd071|Hanggang limang piraso lang po ang pwede nating bilhin per customer.
prd072|The exact measurements are listed right there on the product packaging.
prd073|Available po siya in black, white, tsaka navy blue para sa kulay.
prd074|Standard size po siya, kaya hindi na kailangan pang mag-adjust ng sukat.
prd075|We suggest taking the upgraded model if you need higher capacity.
prd076|Yung battery life po nito ay umaabot ng walong oras na tuloy-tuloy.
prd077|Iche-check ko muna kung may naitabi pa kami galing sa last shipment.
prd078|Our stock is quite low right now, so it might sell out fast.
prd079|Kung o-order po kayo ngayon, iseseparate ko na po yung item ninyo.
prd080|Mas mabilis po uminit yung bagong labas na model kumpara doon sa luma.
prd081|We restock our shelves every Monday morning, around nine o'clock.
prd082|Hindi po siya pwede sa labas, pang-indoor use lang po talaga siya.
prd083|Dalawang taon po ang warranty niyan mula nang bilhin niyo sa amin.
prd084|Please note that the actual color might be slightly darker in person.
prd085|Pagkatapos po nito maubos, phase out na po ang buong product line.
prd086|Susubukan ko pong hanapin sa system kung may paparating na bagong stocks.
prd087|The alternative option is just as good, but slightly more expensive.
prd088|May kasama na po itong freebie kapag binili niyo ang buong set.
prd089|Iba po kasi ang amoy nung original doon sa bagong formulation nila.
prd090|We are currently verifying if the distributor can send us more inventory.
prd091|Bale apat na piraso na lang po ang kasya sa isang pouch.
prd092|Magkaiba po ang material na ginamit dito kaya mas mahal siya nang kaunti.
prd093|I will have to call the warehouse to confirm if they have more.
prd094|Kung wala pong medium, baka gusto niyo po i-try yung freesize namin?
prd095|Original po itong item namin at galing mismo sa official na supplier.
prd096|The maximum weight limit for this particular model is fifty kilograms.
prd097|Tingnan ko po sa kabilang branch natin kung meron silang stock niyan.
prd098|Pare-pareho lang po ang presyo nila, kahit ano pa pong kulay ang piliin.
prd099|You can mix and match the colors for the bundle package if you want.
prd100|Pwede pong ma-delay ang restock kasi naipit sa customs ang mga produkto.
